length_url,length_hostname,ip,nb_dots,nb_slash,http_in_path,google_index,page_rank,Label
59,51,0,4,3,0,1,0,1
93,14,1,2,7,0,1,2,1
166,10,1,3,3,0,1,0,1
56,19,0,2,6,0,1,7,0
68,22,0,3,6,0,0,3,0
71,27,0,1,8,0,1,0,1
58,15,0,8,6,1,1,2,1
33,10,0,2,4,0,1,1,1
71,35,0,2,5,0,1,0,1
26,13,0,1,3,0,1,2,0
55,38,0,3,3,0,1,2,1
32,14,0,2,3,0,1,3,1
19,12,0,2,2,0,0,3,0
45,34,1,4,3,0,1,1,1
38,16,0,2,4,0,0,6,0
75,17,0,4,9,0,1,6,0
62,16,0,3,4,0,0,4,0
60,12,0,3,7,0,1,1,1
46,25,0,2,3,0,1,0,1
31,23,0,1,3,0,0,0,1
43,35,0,2,3,0,1,5,1
55,46,0,2,3,0,0,3,1
292,11,1,2,18,0,1,0,1
141,13,0,1,12,0,1,0,1
32,25,0,2,2,0,0,0,0
46,14,1,2,5,0,0,7,0
212,12,1,8,10,0,1,0,1
29,20,0,2,3,0,0,1,0
267,213,0,14,6,0,1,4,1
56,16,0,1,5,0,0,5,0
55,14,0,2,6,0,0,5,0
106,24,0,2,4,0,0,5,0
26,18,0,2,3,0,0,1,0
64,35,1,5,3,0,1,5,1
75,18,0,3,4,0,1,4,0
51,8,0,1,5,0,1,4,0
34,25,0,2,3,0,0,3,0
40,25,0,2,3,0,0,6,0
24,15,0,2,3,0,0,1,0
30,22,0,2,3,0,0,2,0
101,24,1,2,6,0,1,0,1
113,17,0,3,10,0,1,3,1
39,10,0,1,4,0,0,2,0
46,17,0,3,4,0,1,1,1
124,46,1,5,5,0,1,0,1
64,17,0,3,5,0,0,4,0
177,23,1,3,8,0,0,5,1
40,32,0,2,3,0,0,5,0
75,39,0,3,5,0,1,0,1
36,14,0,2,4,0,1,3,1
88,36,0,3,5,0,1,5,1
22,13,0,2,3,0,0,2,0
52,21,0,2,5,0,0,5,0
68,20,0,2,4,0,0,4,0
48,18,0,2,4,0,1,5,0
68,19,0,2,5,0,1,6,0
21,13,0,1,3,0,0,0,1
57,16,0,3,5,0,0,5,0
32,23,0,2,3,0,0,4,0
55,14,0,2,6,0,1,0,1
45,26,0,2,4,0,1,1,1
33,14,0,2,3,0,1,3,1
48,14,0,2,5,0,1,3,0
36,14,0,1,4,0,1,2,1
48,39,0,2,3,0,1,2,1
148,16,1,2,11,0,1,0,1
58,30,0,5,3,0,1,3,1
19,12,0,2,2,0,0,3,0
37,28,0,2,3,0,1,5,1
86,69,1,4,3,0,1,5,1
96,31,0,2,4,0,0,5,0
47,29,0,2,4,0,0,2,1
124,46,1,5,5,0,1,0,1
49,24,0,2,5,0,1,4,0
48,16,0,2,5,0,1,10,1
164,30,1,6,7,0,1,6,1
77,17,0,2,4,0,0,5,0
75,16,0,2,9,0,1,0,1
40,24,0,3,3,0,1,0,1
32,24,0,2,3,0,0,0,1
43,36,0,2,2,0,1,5,1
25,13,0,2,4,0,1,0,1
118,42,1,4,4,0,1,0,1
28,20,0,2,3,0,0,3,0
69,23,0,3,7,0,1,0,1
27,19,0,3,3,0,1,1,1
80,17,0,2,5,0,1,5,0
70,16,0,2,6,0,1,10,1
24,16,0,2,3,0,0,3,0
25,16,0,3,3,0,0,3,0
49,19,0,2,4,0,1,5,0
38,21,0,2,3,0,1,1,1
50,15,0,2,4,0,0,5,0
38,29,0,2,3,0,1,2,1
27,19,0,3,3,0,0,3,0
84,47,0,4,4,0,1,0,1
114,11,0,3,8,0,0,7,0
88,26,0,2,8,0,0,5,0
54,14,0,1,7,0,0,6,0
23,10,0,1,3,0,1,0,1
65,19,1,2,4,0,1,6,0
26,17,0,2,3,0,0,3,0
31,23,0,3,3,0,0,4,0
38,29,0,2,3,0,1,2,1
74,17,0,3,5,0,0,6,0
37,29,0,2,3,0,1,2,1
66,17,0,3,6,0,1,6,0
38,29,0,2,3,0,1,3,1
45,36,0,2,3,0,0,7,1
28,20,0,2,3,0,0,2,0
27,13,0,2,3,0,0,5,0
67,17,0,1,3,0,0,0,1
42,17,0,3,3,0,0,5,0
44,12,0,4,5,0,1,0,1
123,13,0,3,14,0,1,7,0
35,27,0,4,3,0,1,4,1
120,21,0,3,7,0,0,5,0
54,21,0,2,5,0,1,0,1
120,13,0,3,5,0,1,5,0
63,18,0,3,6,0,0,5,0
30,22,0,2,3,0,0,3,0
39,19,0,2,4,0,1,0,1
20,6,0,1,3,0,1,3,1
86,11,0,2,4,0,0,4,0
39,31,0,2,3,0,1,2,1
28,20,0,2,3,0,1,6,1
31,20,0,2,3,0,1,3,0
40,17,0,3,5,0,0,6,0
39,20,0,2,3,0,1,5,1
36,16,0,2,4,0,0,10,0
45,20,0,3,5,0,0,6,0
33,14,0,3,4,0,1,0,1
70,7,0,4,6,1,0,6,1
77,23,1,1,5,0,1,2,1
88,22,1,4,10,0,1,0,1
61,21,0,2,4,0,0,2,0
22,11,0,3,3,0,1,0,1
31,13,0,2,5,0,0,6,0
76,50,1,4,4,0,1,0,1
102,17,1,2,3,0,0,5,1
43,15,0,2,5,0,0,7,0
50,14,0,3,4,0,0,3,0
125,50,1,4,4,0,1,0,1
76,16,0,3,5,0,0,4,0
27,18,0,2,3,0,0,0,0
47,14,0,2,5,0,1,5,0
58,28,0,2,4,0,0,5,0
31,17,0,2,3,0,0,6,0
46,38,0,2,3,0,1,0,1
155,14,1,1,4,0,1,2,1
27,19,0,2,3,0,0,2,0
38,27,0,2,3,0,0,5,0
59,33,0,2,4,0,1,0,1
94,28,1,3,6,0,1,2,1
40,29,0,1,4,0,1,1,1
31,22,0,2,3,0,1,5,1
23,10,0,1,3,0,1,4,0
66,41,1,6,4,0,1,5,1
79,13,1,3,10,0,1,0,1
12,5,0,1,2,0,0,1,0
29,21,0,2,3,0,0,2,0
123,46,1,5,4,0,1,0,1
84,26,0,4,9,0,1,1,1
92,22,1,2,8,0,1,1,1
35,17,0,2,4,0,0,5,0
93,20,0,2,4,0,0,5,0
51,44,0,5,2,0,1,0,1
46,16,0,2,4,0,1,10,1
31,23,0,2,3,0,0,2,0
79,21,0,3,4,0,0,4,0
59,33,0,8,3,0,1,0,1
45,16,0,2,5,0,1,2,0
64,16,0,3,5,0,1,4,1
29,20,0,2,3,0,0,7,0
57,12,0,4,7,0,1,0,1
22,13,0,2,3,0,0,4,0
235,22,1,4,6,0,1,2,1
23,16,0,2,2,0,0,3,0
85,22,1,3,3,0,1,0,1
31,22,0,2,3,0,0,4,0
60,24,0,2,5,0,1,4,0
28,21,0,2,2,0,1,5,1
23,16,0,2,2,0,1,1,1
25,10,0,2,3,0,0,0,1
22,13,0,2,3,0,0,0,1
34,6,0,2,3,0,1,3,1
27,19,0,2,3,0,0,2,0
23,16,0,2,2,0,0,4,0
25,16,0,3,3,0,0,4,0
54,14,0,2,4,0,0,7,0
44,22,0,3,4,0,1,6,1
78,39,1,4,3,0,0,1,1
56,21,0,2,6,0,1,4,1
38,15,0,2,4,0,0,2,0
70,20,0,2,9,0,1,0,1
138,11,0,3,11,0,1,2,1
53,40,0,4,3,0,1,5,1
163,19,1,4,3,0,1,0,1
41,23,0,2,3,0,0,1,1
50,18,0,3,5,0,1,3,1
34,25,0,2,3,0,1,5,1
72,23,0,2,5,0,0,8,0
55,18,0,4,5,0,1,7,0
37,20,0,3,3,0,0,6,0
35,27,0,2,3,0,0,5,0
24,15,0,2,3,0,0,4,0
38,29,0,2,3,0,1,5,1
39,30,0,2,3,0,1,5,1
22,13,0,2,3,0,0,4,0
77,23,1,1,5,0,1,2,1
64,16,1,1,4,0,1,1,1
95,26,0,2,12,0,1,1,1
35,15,0,1,5,0,1,1,1
82,17,0,3,5,0,0,6,0
81,12,0,2,6,0,1,0,1
31,24,0,3,2,0,0,3,0
19,11,0,2,3,0,0,0,1
25,17,0,1,2,0,0,0,1
32,24,0,2,3,0,0,5,0
37,23,0,3,4,0,1,0,1
21,7,0,1,3,0,1,6,1
89,22,1,5,7,1,0,1,1
82,16,1,3,4,0,1,2,1
38,22,0,2,3,0,1,0,1
25,16,0,2,3,0,0,3,0
41,17,0,2,5,0,1,2,1
141,36,0,2,7,0,1,4,1
87,21,1,2,6,0,1,0,1
416,16,0,2,4,0,1,3,1
58,24,0,2,5,0,1,2,1
96,14,0,4,3,1,1,8,0
32,23,0,2,3,0,0,0,1
23,15,0,2,3,0,0,5,0
17,9,0,1,3,0,0,2,0
42,34,0,2,2,0,1,5,1
72,19,0,4,4,0,1,0,1
33,11,0,2,4,0,1,4,1
41,32,0,2,3,0,1,3,1
25,14,0,1,4,0,1,0,1
105,21,1,1,6,0,1,0,1
47,15,0,2,6,0,1,2,1
110,19,1,2,4,0,1,1,1
33,26,0,2,2,0,1,5,1
60,15,0,3,3,0,1,5,0
26,18,0,2,3,0,1,0,1
23,15,0,2,3,0,0,0,1
27,11,0,1,5,0,1,0,1
43,10,0,1,4,0,0,9,0
88,21,0,2,5,0,1,2,1
46,24,0,1,4,0,0,4,0
27,11,0,2,4,0,0,4,0
35,19,0,2,4,0,0,4,0
40,16,0,2,4,0,1,3,1
41,14,0,3,5,0,0,3,0
71,19,0,3,5,0,0,5,0
145,24,1,1,10,0,1,0,1
126,10,0,3,10,0,1,0,1
31,23,0,2,3,0,0,4,0
27,18,0,2,3,0,0,4,0
106,17,1,3,3,0,1,0,1
45,18,0,3,4,0,1,0,1
39,15,0,3,4,0,1,0,1
55,13,0,3,5,0,1,2,1
40,21,0,2,4,0,0,3,0
46,21,0,2,5,0,0,5,0
24,16,0,2,3,0,0,3,0
32,24,0,1,3,0,1,0,1
26,17,0,2,3,0,0,4,0
73,25,0,3,6,0,1,2,1
27,17,0,2,3,0,0,4,0
54,11,0,1,3,0,0,4,0
48,24,0,3,3,0,0,5,0
25,16,0,3,3,0,0,4,0
74,21,0,2,9,0,1,0,1
53,15,0,3,6,0,0,5,0
35,28,0,2,2,0,1,5,1
28,19,0,2,3,0,0,5,1
68,21,0,5,6,0,1,0,1
39,19,0,1,4,0,1,0,1
48,7,0,1,4,0,1,7,1
92,73,0,5,3,0,1,0,1
96,19,0,3,8,0,0,8,0
66,19,0,4,4,0,1,0,1
27,19,0,2,3,0,0,1,1
25,17,0,3,3,0,0,4,0
35,27,0,3,3,0,0,1,1
162,15,1,7,4,0,1,3,1
52,12,0,3,10,0,1,2,1
44,25,0,2,4,0,0,5,0
62,18,0,2,8,0,1,2,1
74,18,0,3,6,0,1,0,1
65,16,0,2,6,0,0,5,0
75,16,0,3,7,0,1,5,0
129,16,0,2,4,0,0,5,0
29,11,0,1,3,0,0,10,0
68,40,0,6,4,0,1,2,1
80,27,1,3,4,0,1,0,1
82,17,0,2,5,0,0,7,0
85,11,0,2,10,0,1,2,1
24,15,0,2,3,0,0,4,0
106,20,0,3,8,0,1,0,1
101,37,1,2,7,0,1,0,1
25,17,0,2,3,0,0,4,0
43,27,0,4,3,0,1,4,1
27,18,0,2,3,0,0,3,0
37,29,0,3,3,0,1,0,1
28,19,0,2,3,0,0,4,0
83,17,0,4,4,0,1,0,1
54,16,0,2,4,0,0,7,0
26,19,0,2,2,0,0,4,0
80,35,0,4,3,0,1,2,0
62,19,0,2,6,0,0,5,0
119,17,0,2,4,0,1,7,0
65,24,0,3,3,0,0,5,0
153,25,1,2,5,0,1,0,1
124,46,1,5,5,0,1,0,1
56,23,0,2,4,0,1,6,0
41,34,0,2,2,0,1,5,1
23,14,0,2,3,0,0,4,0
52,25,0,3,5,0,1,4,1
25,18,0,2,2,0,1,0,1
26,14,0,2,4,0,1,1,1
28,20,0,2,3,0,0,3,0
67,11,0,3,8,0,1,2,1
33,14,0,2,3,0,1,3,1
63,16,0,2,6,0,0,5,0
46,7,0,2,6,0,0,6,0
58,50,0,5,3,0,1,0,1
31,22,0,2,3,0,0,3,0
68,10,0,2,8,0,1,1,1
92,27,0,3,7,0,1,5,0
45,14,0,2,5,0,1,7,0
37,15,0,3,4,0,1,3,1
71,62,0,4,3,0,1,5,1
31,23,0,2,3,0,0,5,0
43,16,0,2,5,0,0,10,1
23,7,0,1,3,0,1,6,1
35,23,0,2,4,0,0,4,0
48,15,0,2,3,0,0,6,0
29,21,0,2,3,0,1,2,1
24,16,0,3,3,0,0,5,0
76,50,1,4,4,0,1,0,1
54,15,0,2,5,0,0,7,0
35,15,0,2,4,0,0,5,0
28,19,0,2,3,0,0,3,0
22,14,0,2,3,0,0,4,0
28,19,0,2,3,0,0,6,0
36,28,0,2,3,0,0,1,0
35,26,0,2,3,0,1,5,1
71,20,0,4,7,0,1,5,1
29,20,0,2,3,0,1,8,1
31,22,0,2,3,0,0,3,0
373,35,0,3,3,0,1,2,1
37,20,0,1,4,0,0,4,0
84,19,0,3,7,0,0,4,0
26,18,0,2,3,0,0,6,0
128,50,1,4,5,0,1,0,1
41,16,0,2,4,0,0,7,0
80,15,1,2,6,0,1,0,1
19,10,0,1,3,0,0,2,0
79,16,0,2,3,0,0,4,0
32,23,0,2,3,0,1,3,0
21,13,0,2,3,0,1,2,0
52,20,0,3,5,0,1,1,1
98,14,1,4,10,0,1,0,1
73,13,0,2,3,0,1,7,0
65,26,0,2,8,0,1,2,1
50,15,0,3,5,0,1,5,0
57,23,0,2,4,0,1,6,0
77,14,1,2,4,0,1,0,1
101,37,1,2,7,0,1,0,1
162,11,1,6,4,0,1,0,1
52,25,0,3,4,0,1,0,1
22,13,0,2,3,0,0,4,0
91,21,0,1,4,0,0,5,0
20,13,0,1,2,0,0,2,0
55,23,0,2,5,0,0,3,1
101,37,1,2,7,0,1,0,1
68,9,0,3,6,0,1,2,1
43,15,0,2,3,0,0,10,0
24,16,0,2,3,0,0,1,0
44,35,0,2,3,0,0,5,0
23,15,0,2,3,0,0,3,0
37,28,0,2,3,0,0,8,0
24,15,0,2,3,0,0,4,0
125,50,1,4,4,0,1,0,1
164,21,1,6,9,0,1,0,1
83,16,0,2,5,0,1,4,0
34,27,0,2,2,0,1,5,1
41,32,0,2,3,0,0,8,0
45,10,1,2,4,0,0,0,1
32,23,0,2,3,0,1,5,1
77,18,0,3,5,0,1,0,1
87,21,0,2,7,0,0,8,0
33,26,0,2,2,0,1,5,1
42,21,0,2,5,0,0,4,0
95,43,0,3,5,0,1,5,1
22,14,0,2,3,0,0,3,0
74,24,0,3,5,0,1,2,0
30,16,0,2,4,0,0,6,0
54,14,0,3,6,0,1,0,1
97,13,0,2,5,0,1,7,0
34,26,0,2,3,0,1,5,1
58,16,0,2,5,0,0,6,0
33,14,0,2,3,0,1,3,1
30,22,0,2,3,0,0,0,0
58,17,0,1,4,0,0,4,0
58,25,0,2,4,0,1,3,0
25,16,0,2,3,0,0,2,0
160,20,0,2,4,0,1,1,1
39,13,1,1,4,0,1,2,0
91,18,0,2,4,0,1,5,0
123,46,1,5,4,0,1,0,1
31,13,0,1,5,0,1,0,1
62,13,0,2,6,0,1,2,1
22,14,0,2,3,0,0,3,0
67,19,0,3,5,0,1,0,1
118,12,1,4,8,0,1,0,1
83,28,0,4,5,0,1,8,0
41,16,0,2,4,0,0,6,0
55,20,0,3,5,0,0,5,0
62,15,0,4,7,0,1,7,0
19,11,0,1,3,0,0,5,0
20,13,0,2,2,0,0,1,0
54,19,0,2,5,0,1,8,0
45,23,0,4,5,0,1,6,1
17,10,0,2,2,0,0,5,0
29,15,0,2,3,0,0,0,1
49,20,0,2,6,0,1,0,1
21,6,0,1,3,0,0,9,1
42,20,0,3,3,0,1,6,1
35,14,1,3,4,0,1,0,1
140,33,1,2,7,0,0,4,1
32,23,0,2,3,0,0,3,1
28,21,0,2,2,0,1,1,1
76,50,1,4,4,0,1,0,1
51,35,1,5,3,0,1,5,1
50,12,0,3,5,0,1,2,1
40,25,0,2,3,0,0,6,0
15,8,0,1,2,0,0,2,0
66,26,0,3,4,0,0,5,0
100,20,1,3,6,0,1,2,1
32,20,0,2,3,0,1,5,0
97,21,0,2,5,0,0,1,0
67,10,0,2,8,0,1,1,1
45,14,0,2,4,0,1,8,0
226,21,1,3,5,0,1,0,1
57,18,0,1,5,0,1,0,1
73,12,0,1,7,0,0,6,0
62,44,1,4,3,0,1,5,1
23,14,0,3,3,0,0,5,0
55,13,0,3,5,0,1,3,1
42,17,0,2,4,0,0,5,0
21,14,0,2,2,0,1,1,1
149,32,0,5,3,0,1,5,1
30,22,0,2,3,0,0,5,0
77,23,1,1,5,0,1,2,1
34,16,0,2,3,0,0,10,0
46,16,0,2,4,0,0,7,0
47,16,0,3,4,0,1,2,1
202,18,0,2,5,0,1,2,1
65,24,1,1,7,0,1,3,1
99,24,0,3,6,0,0,5,0
47,22,0,2,6,0,1,1,1
57,20,0,1,5,0,1,0,1
98,26,1,2,9,0,1,2,1
22,13,0,1,3,0,1,0,1
93,21,0,2,5,0,0,4,0
58,19,0,1,5,0,1,0,1
55,16,1,2,5,0,1,10,1
73,21,0,3,5,0,1,2,1
94,24,0,2,7,0,0,8,0
155,22,0,3,6,0,1,1,1
202,13,1,2,5,0,1,2,1
49,19,0,2,4,0,0,5,0
43,16,0,2,4,0,0,10,0
26,18,0,2,3,0,0,3,0
32,24,0,2,3,0,0,4,0
79,25,0,2,7,0,0,5,0
41,18,0,2,4,0,0,6,0
28,20,0,2,3,0,0,2,0
81,27,1,2,5,0,1,2,1
67,25,0,3,5,0,1,0,1
118,26,0,2,12,0,1,2,1
57,16,0,2,4,0,0,7,0
23,16,0,1,2,0,1,0,1
124,29,0,3,5,0,0,2,0
25,17,0,2,3,0,1,0,1
38,25,0,2,3,0,1,0,1
43,19,0,3,3,0,0,5,0
35,27,0,2,3,0,1,4,1
38,13,0,3,3,0,0,2,0
28,13,0,3,3,0,1,0,1
53,15,0,2,3,0,0,6,0
34,25,0,2,3,0,1,2,1
169,21,1,3,6,0,1,1,1
102,6,1,3,3,1,0,9,1
65,17,0,2,8,0,1,2,1
31,22,0,3,3,0,0,1,0
71,15,0,3,7,0,1,8,0
49,16,0,6,3,0,1,3,1
29,20,0,2,3,0,0,3,0
40,18,0,3,4,0,1,0,1
52,17,0,2,7,0,1,2,1
97,17,0,2,10,0,1,3,1
99,16,0,2,6,0,0,5,0
70,15,0,3,5,0,1,6,0
29,22,0,2,2,0,1,2,1
35,26,0,2,3,0,0,3,1
58,22,0,2,6,0,1,1,1
65,16,0,3,5,0,0,5,0
44,37,0,2,2,0,1,5,1
20,11,0,2,3,0,0,2,0
81,20,0,2,7,0,1,3,1
37,16,0,2,4,0,0,7,0
77,23,0,3,3,0,0,3,0
74,23,0,3,4,0,0,5,0
73,41,0,4,6,0,1,5,1
25,18,0,2,2,0,1,1,1
45,14,1,3,5,0,1,3,0
29,22,0,2,2,0,1,5,1
51,18,0,2,4,0,0,5,0
28,21,0,3,2,0,0,1,1
43,11,0,2,5,0,1,1,1
62,10,1,1,5,0,1,0,1
38,30,0,2,3,0,1,0,1
68,20,0,3,4,0,0,5,0
26,18,0,2,3,0,0,1,0
32,22,0,2,3,0,1,1,1
32,23,0,2,3,0,0,0,0
93,17,0,3,9,0,0,5,0
31,23,0,2,3,0,1,0,1
27,19,0,3,3,0,1,0,1
91,18,1,2,7,0,1,0,1
34,27,0,2,2,0,1,5,1
38,17,0,2,4,0,0,5,0
91,19,0,3,4,0,1,2,1
34,13,0,1,5,0,1,0,1
39,25,0,2,4,0,1,0,1
34,15,0,2,4,0,0,3,0
23,16,0,2,2,0,0,7,0
20,12,0,2,3,0,0,2,0
37,10,0,1,4,0,1,0,1
54,18,0,3,6,0,1,0,1
35,19,0,2,4,0,0,3,0
42,22,0,2,4,0,0,4,0
46,27,0,2,3,0,0,4,0
34,21,0,1,3,0,0,6,0
88,28,0,3,5,0,0,4,0
87,12,0,3,6,0,1,3,0
56,28,0,2,5,0,0,0,1
29,21,0,2,3,0,0,4,0
40,32,0,2,3,0,1,3,1
26,17,0,2,3,0,0,5,0
45,16,0,2,4,0,0,10,1
70,17,0,2,4,0,0,5,0
76,12,0,3,5,0,1,6,0
30,22,0,2,3,0,1,0,1
77,23,1,1,5,0,1,2,1
128,50,1,4,5,0,1,0,1
61,13,0,2,7,0,1,0,1
83,12,0,1,8,0,0,5,0
102,27,0,2,6,0,1,4,1
200,19,0,2,7,1,1,0,1
33,24,0,3,3,0,0,5,0
24,16,0,2,3,0,0,3,0
39,16,0,2,4,0,1,10,0
73,22,0,3,5,0,0,6,0
32,23,0,2,3,0,0,1,0
76,50,1,4,4,0,1,0,1
119,11,0,3,6,0,1,6,0
127,50,1,4,5,0,1,0,1
53,17,0,2,4,0,1,0,1
43,12,0,1,5,0,1,0,1
47,17,0,1,4,0,0,2,0
148,15,0,7,4,1,1,4,1
24,15,0,2,3,0,0,3,0
30,23,0,2,2,0,0,8,0
29,20,0,2,3,0,0,3,0
87,17,0,3,6,0,0,6,0
144,46,1,7,4,0,1,2,1
54,16,0,3,5,0,0,5,0
18,4,0,1,3,0,1,5,1
58,26,0,3,4,0,0,5,0
30,15,0,2,4,0,0,4,0
105,17,0,4,9,0,1,3,1
147,30,1,6,7,0,0,6,1
45,21,0,2,5,0,0,3,0
19,11,0,2,3,0,1,0,1
31,20,0,1,3,0,1,0,1
69,42,1,4,4,0,1,0,1
44,13,0,2,4,0,0,4,0
124,13,0,3,9,0,1,7,0
31,23,0,2,3,0,0,5,0
100,18,1,3,8,0,1,0,1
41,33,0,4,3,0,0,3,0
30,21,0,2,3,0,0,2,0
58,40,0,4,3,0,1,5,1
58,25,0,3,3,0,0,4,0
28,20,0,2,3,0,0,2,0
126,61,1,3,3,0,1,0,1
115,42,1,4,4,0,1,0,1
107,19,1,2,10,0,1,0,1
44,18,0,3,4,0,1,7,0
63,16,0,2,5,0,0,4,0
36,27,0,3,3,0,1,0,1
51,15,0,2,4,0,1,5,0
132,16,1,3,4,0,0,5,1
89,17,0,3,4,0,1,0,1
63,17,0,2,5,0,0,7,0
21,14,0,1,2,0,0,0,0
46,30,0,2,4,0,1,1,1
26,18,0,3,3,0,0,4,1
51,17,0,3,3,0,0,5,0
21,13,0,2,3,0,0,1,0
49,13,0,1,4,0,0,4,0
37,28,0,2,3,0,0,0,1
49,17,0,3,7,0,1,0,1
43,24,0,2,5,0,1,5,1
254,29,1,3,3,0,1,4,1
58,32,0,3,4,0,1,0,1
38,22,0,2,4,0,1,0,1
45,25,0,3,3,0,1,2,0
48,21,0,3,4,0,0,4,0
144,33,0,2,7,0,1,4,1
100,18,1,3,8,0,1,0,1
49,16,0,2,4,0,0,7,0
109,27,0,4,4,0,1,0,1
44,21,0,3,4,0,1,3,1
40,31,0,2,3,0,1,2,1
43,14,0,3,5,0,1,3,0
33,12,0,3,4,0,0,3,0
43,25,0,5,3,0,1,5,1
25,12,0,1,3,0,1,0,1
38,16,0,2,4,0,1,0,1
31,23,0,2,3,0,1,2,1
33,25,0,2,3,0,1,0,1
36,19,0,2,3,0,1,1,1
29,20,0,2,3,0,0,6,0
91,16,0,1,5,0,0,1,0
54,12,0,1,4,0,0,6,0
28,20,0,1,3,0,0,3,0
26,17,0,2,3,0,0,5,0
50,23,0,3,3,0,0,6,0
41,16,0,2,5,0,1,2,1
43,26,0,3,3,0,1,2,1
43,16,0,2,5,0,0,5,0
58,22,0,3,4,0,0,5,0
406,26,0,2,4,0,1,0,1
61,18,0,2,4,0,1,5,0
27,19,0,2,3,0,1,0,1
31,23,0,2,3,0,0,2,0
89,35,1,2,3,0,1,2,1
59,10,0,2,7,0,1,0,1
45,36,0,2,3,0,1,7,1
33,22,0,1,4,0,1,2,1
41,13,0,1,6,0,1,2,1
294,34,1,3,7,0,1,4,1
34,15,0,1,4,0,0,0,1
32,17,0,2,3,0,0,7,0
24,15,0,2,3,0,0,4,0
46,19,0,2,5,0,1,0,1
22,14,0,2,3,0,0,4,0
264,18,1,4,5,0,1,2,1
20,13,0,1,2,0,0,2,0
31,18,0,2,3,1,1,0,1
62,16,0,2,7,0,0,5,0
58,17,0,2,3,0,1,4,0
69,15,0,4,9,0,1,8,0
159,33,0,4,3,0,0,4,1
51,17,0,2,4,0,0,5,0
41,17,0,3,4,0,0,5,0
81,14,0,3,6,0,1,0,1
18,11,0,2,2,0,0,1,0
103,24,0,2,5,0,1,4,0
89,18,0,3,8,0,1,0,1
54,12,0,3,6,0,1,0,1
39,22,0,2,3,0,0,5,0
118,42,1,4,5,0,1,0,1
86,11,1,2,9,0,1,0,1
39,16,0,3,3,0,0,2,0
42,19,0,2,4,0,0,5,0
18,10,0,1,3,0,0,0,0
43,15,0,2,3,0,0,10,0
50,15,0,2,3,0,0,6,0
24,16,0,2,3,0,0,0,1
24,16,0,3,3,0,0,2,0
17,5,0,1,3,0,1,3,1
45,19,0,3,4,0,0,0,1
34,25,0,2,3,0,0,2,0
33,13,0,2,4,0,1,2,0
41,27,0,2,4,0,1,0,1
35,28,0,2,2,0,0,8,0
38,19,0,3,3,0,0,4,0
50,17,0,3,3,0,1,6,0
49,19,0,2,3,0,0,3,0
35,13,0,2,4,0,1,0,1
38,25,0,2,3,0,0,8,0
50,14,0,2,4,0,0,4,0
75,19,0,2,9,0,0,8,0
54,17,0,2,4,0,0,5,0
45,14,1,3,5,0,1,3,0
21,14,0,1,2,0,0,1,1
268,26,0,3,5,0,1,3,1
25,16,0,2,3,0,0,3,0
31,24,0,2,2,0,1,5,1
202,11,1,2,5,0,1,0,1
33,24,0,2,3,0,1,5,1
26,14,0,2,4,0,0,2,0
67,17,1,3,4,0,0,7,0
77,20,0,3,7,0,1,3,1
27,18,0,2,3,0,0,4,0
65,19,0,3,5,0,1,5,0
34,14,0,2,3,0,0,4,0
35,20,0,2,5,0,1,0,1
42,13,0,2,4,0,0,1,1
34,27,0,2,2,0,0,5,0
56,22,0,3,4,0,0,3,0
120,42,1,4,5,0,1,0,1
18,5,0,1,3,0,1,6,1
84,16,0,2,6,0,1,10,1
40,14,1,3,3,0,1,0,1
37,25,0,2,3,0,1,6,1
28,19,0,2,3,0,0,2,0
41,22,0,2,5,0,1,0,1
57,20,0,2,4,0,1,0,1
39,20,0,2,5,0,1,0,1
59,18,0,2,4,0,0,5,0
59,16,0,2,5,0,0,10,1
53,28,0,3,3,0,0,3,0
132,16,1,3,4,0,0,5,1
38,21,0,2,3,0,1,3,1
31,18,0,2,4,0,0,8,0
56,13,0,3,4,0,1,6,0
119,42,1,4,5,0,1,0,1
35,15,0,2,5,0,1,0,1
57,21,0,3,5,0,0,6,0
27,18,0,2,3,0,0,2,0
30,21,0,2,3,0,0,2,0
65,31,1,5,3,0,1,5,1
31,9,0,1,4,0,0,0,1
34,15,0,2,4,0,0,4,0
75,27,0,4,5,0,1,5,0
62,16,1,2,6,0,1,8,0
56,21,0,2,4,0,1,4,0
99,15,1,2,7,0,1,10,1
40,31,1,4,3,0,1,5,1
79,21,0,2,6,0,1,5,0
77,16,0,2,4,0,0,7,0
22,13,0,2,3,0,0,4,0
84,17,0,3,6,0,1,6,0
36,29,0,2,2,0,1,5,1
43,31,0,2,4,0,1,4,0
117,42,1,4,5,0,1,0,1
84,27,0,3,3,0,0,6,0
47,12,1,3,6,0,1,1,1
52,14,0,4,4,0,1,0,1
33,19,0,2,3,0,0,0,1
63,20,0,3,6,0,0,0,1
22,13,0,2,3,0,0,5,0
31,16,0,2,3,0,0,5,0
28,19,0,2,3,0,0,4,0
23,14,0,2,3,0,0,5,0
63,27,0,1,6,0,1,0,1
35,17,0,2,5,0,1,2,1
36,18,0,2,3,0,0,6,0
56,12,0,3,6,0,0,4,0
33,26,0,2,2,0,1,5,1
30,22,0,2,3,0,0,4,0
37,28,0,2,3,0,0,3,0
163,15,1,3,8,0,1,0,1
177,11,1,4,6,0,1,0,1
84,30,0,3,5,0,1,2,0
35,27,0,2,3,0,0,3,0
40,32,0,2,3,0,1,3,1
